SAMPN,LISTD,HADDR,ADVLT,TOTVEH,DWELL,YRMOV,RENT,DIARY,ENGL,HHSIZE,NPHON,NFAX,NOPHO,PHSER,SHPHN,SHNUM,ETHNC,INCLV,INCOM,INCOME,ASSN,DPHON,NVIST,NPLAC,NTRIPS,NOWRK,NOSTU,OWNSH,EACCT,CPA,DAYOFWK,HBW,HBO,NHB,MOTTRIP
1087817,1,9087817,2,3,1,3,2,1,2,4,2,1,2,,2,,2,2,6,62000,394,2,0,36,32,4,3,2,2,59,5,5,21,6,32
1087840,1,9087840,1,2,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,371,2,0,13,12,1,1,2,1,59,3,0,2,10,10
1087952,1,9087952,8,3,1,3,2,1,2,3,3,1,2,,2,,2,2,6,62000,384,2,0,21,18,2,1,2,2,64,2,4,10,4,18
1087974,1,9087974,1,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,398,2,0,17,15,1,0,2,2,64,2,2,2,11,11
1087995,1,9087995,1,1,1,3,2,1,2,3,1,,2,,2,,99,2,6,62000,384,2,0,12,9,1,0,2,2,64,2,0,6,3,9
1087997,1,9087997,1,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,386,2,0,9,7,0,0,2,2,64,4,0,6,1,2
1088006,1,9088006,2,2,1,3,2,1,2,3,2,1,1,1,2,,2,2,6,62000,370,2,0,28,25,2,1,2,1,59,2,1,11,13,20
1088007,1,9088007,1,2,2,2,1,1,2,4,1,,2,,2,,2,2,6,62000,398,2,0,32,28,1,0,2,2,59,2,1,13,14,22
1088202,1,9088202,1,2,1,2,2,1,2,2,1,,1,1,2,,2,2,6,62000,419,2,0,12,10,2,0,2,1,65,2,4,2,4,10
1088224,1,9088224,2,2,1,2,2,1,2,5,3,1,2,,2,,2,2,6,62000,373,2,0,26,21,2,3,2,2,65,5,2,10,9,21
1088231,1,9088231,2,2,2,3,2,1,2,5,1,,2,,2,,2,2,6,62000,399,2,0,24,19,2,3,2,2,65,3,3,15,1,10
1088244,1,9088244,2,2,1,2,2,1,2,4,2,1,2,,2,,2,2,6,62000,398,2,0,10,6,2,2,2,2,66,2,2,4,0,6
1088245,1,9088245,1,2,1,2,2,1,2,2,2,0,2,,2,,2,2,6,62000,391,2,0,4,2,2,0,2,2,66,2,2,0,0,2
1088283,1,9088283,2,2,1,3,2,1,2,4,1,,2,,2,,2,2,6,62000,369,2,0,14,10,2,2,2,2,66,1,1,5,4,10
1088284,1,9088284,1,1,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,387,2,0,20,18,0,0,2,2,64,5,0,12,6,18
1088342,1,9088342,2,3,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,378,2,0,11,9,1,1,2,2,67,3,1,5,3,7
1088346,1,9088346,2,2,2,9,2,1,2,1,2,1,2,,2,,2,2,6,62000,397,2,0,4,3,1,0,2,2,67,1,1,1,1,3
1088378,1,9088378,2,2,1,2,2,1,2,3,1,,2,,2,,2,2,6,62000,394,2,0,3,0,2,1,2,2,67,5,0,0,0,0
1088405,1,9088405,1,3,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,434,2,0,4,3,1,0,2,2,67,3,1,1,1,3
1088513,1,9088513,3,2,1,3,2,1,2,2,3,1,2,,2,,2,2,6,62000,359,2,0,11,9,0,0,2,1,69,5,0,6,3,9
1088515,1,9088515,2,2,1,3,2,1,2,3,2,0,1,1,2,,2,2,6,62000,391,2,0,27,24,1,1,2,1,69,2,2,10,12,24
1088532,1,9088532,1,3,1,3,2,1,2,10,1,,2,,2,,2,2,6,62000,370,2,0,47,37,1,6,2,2,69,2,0,32,5,34
1088550,1,9088550,2,2,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,377,2,0,9,6,2,1,2,2,69,2,4,2,0,6
1088663,1,9088663,3,2,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,401,2,0,1,0,0,0,2,2,71,5,0,0,0,0
1089503,1,9089503,3,4,2,3,2,1,2,1,1,,2,,2,,2,2,6,62000,391,2,0,1,0,0,0,2,2,66,2,0,0,0,0
1089867,1,9089867,1,1,3,2,1,1,2,1,1,,2,,2,,2,2,6,62000,401,2,0,7,6,1,1,2,2,67,5,2,2,2,6
1090621,1,9090621,1,1,2,3,2,1,2,3,2,1,2,,2,,2,2,6,62000,408,2,0,17,14,1,0,2,2,1,5,0,10,4,0
1090903,1,9090903,1,1,2,3,2,1,2,2,2,1,2,,2,,1,2,6,62000,414,2,0,7,5,1,1,2,2,10,4,2,2,1,4
1090969,1,9090969,2,1,3,2,1,1,2,2,1,,2,,2,,1,2,6,62000,408,2,0,6,4,2,0,2,2,10,5,4,0,0,4
1090984,1,9090984,1,2,2,3,2,1,2,2,4,0,2,,2,,1,2,6,62000,439,2,0,6,4,2,0,2,2,10,1,4,0,0,4
1091013,1,9091013,3,1,2,2,2,1,2,1,1,,2,,2,,2,2,6,62000,421,2,0,5,4,1,0,2,2,11,4,1,1,2,2
1091029,1,9091029,3,1,2,3,2,1,2,1,1,,1,1,2,,2,2,6,62000,420,2,0,11,10,0,0,1,2,11,3,0,8,2,4
1091037,1,9091037,3,1,2,3,2,1,2,3,1,,2,,2,,2,2,6,62000,418,2,0,9,6,3,1,2,2,11,1,2,4,0,6
1091190,1,9091190,3,2,1,2,2,1,2,2,1,,2,,2,,2,2,6,62000,435,2,0,10,8,2,0,2,2,11,4,5,3,0,6
1091402,1,9091402,3,2,1,3,2,1,2,5,1,,2,,2,,2,2,6,62000,435,2,0,11,6,1,3,2,1,16,4,0,6,0,0
1091405,1,9091405,3,2,1,2,2,1,2,4,1,,2,,2,,2,2,6,62000,420,2,0,14,10,2,2,2,2,16,3,4,4,2,10
1091407,1,9091407,3,2,1,3,2,1,2,2,1,,1,1,2,,2,2,6,62000,426,2,0,14,12,0,0,2,2,16,2,0,8,4,10
1091411,1,9091411,3,1,2,3,2,1,2,1,2,1,2,,2,,2,2,6,62000,419,2,0,8,7,1,0,2,2,16,2,0,6,1,7
1091573,1,9091573,3,2,1,2,2,1,2,4,1,,2,,2,,2,2,6,62000,408,2,0,34,30,2,2,2,2,22,5,2,23,5,30
1091673,1,9091673,3,2,1,1,2,1,2,2,1,,2,,2,,2,2,6,62000,399,2,0,12,10,1,0,2,2,24,3,2,6,2,10
1091723,1,9091723,3,2,1,3,2,1,2,2,2,0,2,,2,,2,2,6,62000,419,2,0,2,0,2,0,2,2,24,2,0,0,0,0
1091730,1,9091730,3,1,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,399,2,0,1,0,0,0,2,2,24,3,0,0,0,0
1091788,1,9091788,3,3,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,435,2,0,10,7,2,1,2,2,25,4,3,3,1,7
1091860,1,9091860,1,1,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,419,2,0,6,5,1,0,2,2,3,2,1,3,1,5
1091912,1,9091912,3,1,2,3,2,1,2,1,2,1,2,,2,,2,2,6,62000,418,2,0,5,4,1,0,2,1,32,1,2,2,0,4
1091916,1,9091916,3,2,1,3,2,1,2,2,1,,1,1,2,,2,2,6,62000,418,2,0,12,10,2,0,2,1,32,1,1,5,4,10
1091932,1,9091932,3,2,2,3,2,1,2,2,1,,2,,2,,2,2,6,62000,435,2,0,10,8,2,0,2,2,32,4,4,2,2,8
1091951,1,9091951,1,1,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,408,2,0,5,4,1,0,2,2,46,5,2,2,0,4
1091978,1,9091978,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,434,2,0,5,3,2,0,2,2,30,3,1,1,1,3
1091986,1,9091986,1,2,2,2,2,1,2,2,1,,1,1,2,,2,2,6,62000,413,2,0,17,15,2,0,2,2,46,3,3,7,5,11
1092022,1,9092022,3,2,1,3,2,1,2,5,2,0,2,,2,,2,2,6,62000,419,2,0,41,36,2,3,2,2,30,2,7,19,10,22
1092090,1,9092090,3,2,1,3,2,1,2,2,2,0,2,,2,,2,2,6,62000,406,2,0,7,5,1,0,2,2,32,3,2,2,1,4
1092095,1,9092095,3,1,2,2,2,1,2,1,1,,2,,2,,2,2,6,62000,406,2,0,3,2,1,0,2,1,32,3,2,0,0,2
1092100,1,9092100,3,1,1,3,2,1,2,4,1,,2,,2,,2,2,6,62000,425,2,0,29,25,1,2,2,2,32,1,3,17,5,19
1092141,1,9092141,2,2,1,3,2,1,2,3,1,,1,1,1,2,2,2,6,62000,419,2,0,8,5,2,0,1,2,34,2,3,1,1,5
1092191,1,9092191,1,2,1,3,2,1,2,4,2,0,2,,2,,2,2,6,62000,408,2,0,19,15,2,2,2,2,34,5,2,8,5,15
1092296,1,9092296,1,1,2,2,2,1,2,1,1,,2,,2,,3,2,6,62000,408,2,0,11,10,1,0,2,1,34,5,0,2,8,8
1092306,1,9092306,1,1,1,3,2,1,2,2,2,0,2,,2,,2,2,6,62000,408,2,0,11,9,2,0,2,2,34,5,0,6,3,6
1092362,1,9092362,3,5,1,3,2,1,2,3,2,1,2,,2,,2,2,6,62000,441,2,0,26,23,2,0,2,2,35,3,2,14,7,21
1092394,1,9092394,3,2,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,401,2,0,16,13,2,1,2,2,35,5,2,8,3,13
1092465,1,9092465,3,1,2,3,2,1,2,1,1,,2,,2,,2,2,6,62000,418,2,0,3,2,1,0,2,2,37,1,0,1,1,2
1092468,1,9092468,3,2,1,3,2,1,2,5,2,1,2,,2,,2,2,6,62000,399,2,0,20,15,2,3,2,2,37,3,1,9,5,12
1092558,1,9092558,2,1,3,2,1,1,2,1,1,,2,,2,,1,2,6,62000,413,2,0,12,11,1,1,2,2,4,3,1,5,5,6
1092561,1,9092561,2,1,3,1,1,1,2,4,1,,2,,2,,2,2,6,62000,413,2,0,18,14,2,3,2,2,4,3,2,6,6,5
1092706,1,9092706,3,4,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,420,2,0,8,6,2,0,2,2,40,3,4,2,0,6
1092732,1,9092732,3,3,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,400,2,0,5,3,2,0,2,2,46,4,1,1,1,3
1092769,1,9092769,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,6,62000,405,2,0,23,19,2,2,2,2,43,2,3,15,1,15
1092915,1,9092915,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,418,2,0,6,4,2,0,1,2,48,1,4,0,0,2
1092964,1,9092964,1,2,1,2,2,1,2,3,1,,1,1,2,,2,2,6,62000,413,2,0,21,18,2,1,2,2,46,3,2,12,4,18
1092980,1,9092980,3,3,1,3,2,1,2,2,1,,1,1,2,,2,2,6,62000,399,2,0,12,10,1,0,2,2,46,3,2,4,4,10
1092990,1,9092990,3,1,1,2,2,1,2,1,1,,2,,2,,2,2,6,62000,405,2,0,1,0,0,1,2,2,47,2,0,0,0,0
1093044,1,9093044,3,2,1,3,2,1,2,5,2,0,2,,2,,2,2,6,62000,418,2,0,30,25,2,4,2,2,49,1,4,14,7,25
1093076,1,9093076,3,3,2,3,2,1,2,2,2,0,2,,2,,2,2,6,62000,434,2,0,6,4,2,0,2,1,48,3,3,1,0,4
1093086,1,9093086,3,1,2,3,2,1,2,1,1,,2,,2,,2,2,6,62000,406,2,0,7,6,1,0,2,2,48,3,2,0,4,6
1093098,1,9093098,3,3,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,419,2,0,10,8,2,0,2,2,48,2,4,4,0,8
1093112,1,9093112,3,3,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,434,2,0,12,9,2,1,2,2,48,3,2,6,1,9
1093117,1,9093117,3,1,3,1,1,1,2,1,1,,2,,2,,2,2,6,62000,418,2,0,5,4,1,0,2,2,48,1,2,0,2,4
1093196,1,9093196,3,1,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,435,2,0,13,11,1,0,2,2,50,4,1,7,3,11
1093382,1,9093382,3,2,2,2,2,1,2,2,2,0,2,,2,,99,2,6,62000,420,2,0,8,6,2,0,2,2,52,3,2,4,0,6
1093445,1,9093445,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,435,2,0,22,20,1,0,1,2,53,4,2,8,10,20
1093465,1,9093465,3,2,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,418,2,0,11,8,1,0,2,2,53,1,2,4,2,8
1093483,1,9093483,3,2,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,421,2,0,10,7,0,0,2,2,54,4,0,4,3,7
1093501,1,9093501,3,1,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,418,2,0,3,2,1,0,2,2,54,1,2,0,0,2
1093589,1,9093589,3,1,2,2,2,1,2,2,1,,2,,2,,2,2,6,62000,420,2,0,7,5,1,1,2,2,56,3,1,3,1,5
1093608,1,9093608,3,1,2,3,2,1,2,1,1,,2,,2,,2,2,6,62000,418,2,0,3,2,1,0,1,2,56,1,2,0,0,2
1093619,1,9093619,3,1,2,3,2,1,2,2,1,,1,1,2,,2,2,6,62000,400,1,0,9,7,2,0,1,2,56,4,3,3,1,7
1093622,1,9093622,3,2,2,3,2,1,2,2,1,,2,,2,,2,2,6,62000,407,2,0,9,7,2,0,2,2,56,4,3,3,1,7
1093628,1,9093628,3,2,1,3,2,1,1,2,1,,1,4,2,,5,2,6,62000,434,2,0,2,0,2,0,2,2,56,3,0,0,0,0
1093684,1,9093684,3,2,1,3,2,1,2,3,1,,1,1,2,,2,2,6,62000,419,2,0,14,11,2,0,2,2,56,2,5,5,1,6
1093728,1,9093728,3,2,1,3,2,1,2,1,2,1,2,,2,,2,2,6,62000,435,1,0,1,0,0,0,2,2,57,4,0,0,0,0
1093774,1,9093774,3,2,1,3,2,1,2,2,2,0,2,,2,,1,2,6,62000,419,2,0,2,0,0,0,2,2,59,2,0,0,0,0
1093801,1,9093801,3,6,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,420,2,0,16,13,3,1,2,2,59,3,5,3,5,13
1093814,1,9093814,3,3,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,434,2,0,7,4,2,0,2,2,59,3,4,0,0,4
1093817,1,9093817,3,2,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,420,2,0,3,2,1,0,2,2,59,3,2,0,0,2
1093820,1,9093820,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,436,2,0,18,16,0,0,2,2,59,5,0,10,6,16
1093849,1,9093849,3,2,1,3,1,1,2,4,1,,2,,2,,2,2,6,62000,420,2,0,34,30,2,2,2,2,59,3,3,23,4,28
1093984,1,9093984,3,1,1,2,2,1,2,1,1,,2,,2,,2,2,6,62000,435,2,0,3,2,1,0,2,2,60,4,2,0,0,2
1094000,1,9094000,3,2,1,2,2,1,2,3,2,1,2,,2,,2,2,6,62000,418,2,0,10,7,2,1,2,2,60,1,3,3,1,7
1094088,1,9094088,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,399,2,0,9,7,0,0,1,2,61,3,0,4,3,7
1094176,1,9094176,3,1,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,419,2,0,8,6,0,0,2,2,63,2,0,4,2,6
1094208,1,9094208,3,3,1,3,2,1,2,1,2,0,2,,2,,1,2,6,62000,420,2,0,2,1,1,1,2,2,63,3,1,0,0,1
1094253,1,9094253,3,1,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,418,2,0,18,16,1,0,2,2,64,1,4,12,0,16
1094369,1,9094369,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,6,62000,401,2,0,21,17,2,1,2,2,66,5,1,9,7,17
1094374,1,9094374,3,2,1,2,2,1,2,4,1,,2,,2,,2,2,6,62000,418,2,0,12,8,2,2,2,2,64,1,4,4,0,8
1094388,1,9094388,3,3,1,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,400,2,0,12,10,2,0,2,2,66,4,4,4,2,10
1094473,1,9094473,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,418,2,0,6,4,2,0,2,2,67,1,4,0,0,4
1094504,1,9094504,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,440,2,0,13,11,2,0,2,2,67,2,3,3,5,11
1094534,1,9094534,3,3,1,3,2,1,2,6,1,,2,,2,,2,2,6,62000,418,2,0,20,14,1,1,2,1,67,1,2,12,0,14
1094559,1,9094559,3,2,1,3,2,1,2,3,2,1,2,,2,,2,2,6,62000,434,2,0,17,14,2,1,2,2,67,3,2,10,2,14
1094594,1,9094594,3,1,1,2,2,1,2,3,1,,2,,2,,2,2,6,62000,419,2,0,10,7,2,1,2,2,7,2,3,3,1,2
1094653,1,9094653,3,2,2,3,2,1,2,2,1,,2,,2,,2,2,6,62000,407,2,0,13,11,2,0,1,2,7,4,0,8,3,11
1094672,1,9094672,3,2,1,2,2,1,2,6,1,,2,,2,,2,2,6,62000,434,2,0,14,8,2,2,2,2,70,3,4,4,0,4
1094700,1,9094700,3,2,1,2,2,1,2,6,2,1,2,,2,,2,2,6,62000,399,2,0,29,23,1,4,2,2,70,3,1,17,5,20
1094832,1,9094832,1,2,1,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,408,2,0,16,14,1,0,2,2,71,5,2,8,4,14
1094940,1,9094940,3,3,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,426,2,0,6,4,2,0,2,2,38,2,4,0,0,4
1094954,1,9094954,3,3,1,2,2,1,2,5,1,,2,,2,,2,2,6,62000,401,2,0,18,13,2,2,2,9,39,5,0,9,4,13
1094968,1,9094968,3,3,1,3,2,1,2,3,2,1,2,,2,,2,2,6,62000,441,2,0,9,6,3,1,2,2,39,3,2,4,0,6
1094992,1,9094992,3,2,1,3,2,2,2,5,1,,2,,2,,2,2,6,62000,400,2,0,31,26,1,2,2,2,39,4,2,14,10,26
1095004,1,9095004,3,3,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,439,1,0,10,8,2,0,2,2,39,1,8,0,0,8
1096555,1,9096555,3,1,3,3,1,1,2,1,1,,2,,2,,2,2,6,62000,420,2,0,5,4,1,0,2,2,9,3,1,1,2,4
1096573,1,9096573,3,2,3,3,1,1,2,1,2,1,2,,2,,2,2,6,62000,419,1,0,9,8,1,0,2,1,9,2,4,0,4,8
1097103,2,9097103,3,3,2,1,1,1,2,3,1,,2,,2,,4,2,6,62000,400,2,0,7,4,2,1,2,2,10,4,2,2,0,4
1097273,2,9097273,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,443,2,0,4,2,2,0,2,2,23,5,2,0,0,2
1097304,2,9097304,3,3,1,3,2,1,2,4,2,0,2,,2,,2,2,6,62000,421,2,0,25,21,2,3,2,2,24,4,3,17,1,19
1097318,2,9097318,3,2,1,3,2,1,2,2,1,,1,1,2,,2,2,6,62000,421,2,0,4,2,1,0,2,2,29,4,2,0,0,2
1097328,2,9097328,3,0,1,2,1,1,2,1,1,,2,,2,,1,2,6,62000,434,2,0,1,0,0,0,2,2,3,3,0,0,0,0
1097463,2,9097463,3,2,1,2,1,1,2,2,2,2,2,,2,,2,2,6,62000,426,2,0,13,11,2,0,2,2,34,2,3,1,7,11
1097605,2,9097605,3,2,1,2,2,1,2,3,1,,2,,2,,1,2,6,62000,443,2,0,7,4,2,0,2,2,30,5,4,0,0,4
1097731,2,9097731,3,3,1,3,2,1,2,2,3,1,2,,2,,2,2,6,62000,407,2,0,2,0,2,0,2,2,54,4,0,0,0,0
1097742,2,9097742,3,4,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,411,2,0,24,21,1,0,2,2,54,1,3,9,9,21
1097789,2,9097789,3,0,3,2,1,1,2,1,1,,2,,2,,2,2,6,62000,406,2,0,3,2,1,0,2,2,57,3,2,0,0,2
1097822,2,9097822,3,2,1,3,2,1,2,4,2,0,2,,2,,2,2,6,62000,413,2,0,21,17,2,2,2,2,59,3,4,10,3,17
1097929,2,9097929,3,1,1,2,2,1,2,2,1,,2,,2,,2,2,6,62000,411,2,0,7,5,2,0,2,2,64,1,3,1,1,5
1097939,2,9097939,3,3,1,2,2,1,2,8,2,0,2,,2,,2,2,6,62000,401,2,0,22,14,3,6,2,2,65,5,4,10,0,4
1098039,2,9098039,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,405,2,0,10,8,2,0,1,2,70,2,3,1,4,8
1098614,1,9098614,3,2,1,3,2,1,2,1,1,,2,,2,,2,2,6,62000,434,2,0,4,3,1,0,1,2,2,3,1,0,2,3
1098951,1,9098951,3,3,2,3,2,1,2,3,1,,2,,2,,1,2,6,62000,435,2,0,5,2,1,1,2,2,13,4,2,0,0,2
1098959,1,9098959,3,2,2,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,439,2,0,4,2,1,0,2,2,13,1,2,0,0,2
1099202,1,9099202,3,1,2,3,1,1,2,1,1,,2,,2,,2,2,6,62000,435,2,0,10,9,1,0,2,1,15,4,1,1,7,9
1099219,1,9099219,3,1,1,3,2,1,2,1,2,1,2,,2,,2,2,6,62000,435,2,0,12,11,1,0,2,2,16,4,2,6,3,11
1099308,1,9099308,3,3,1,2,2,1,2,4,1,,2,,2,,2,2,6,62000,426,2,0,26,22,2,2,1,1,18,2,1,17,4,22
1099312,1,9099312,3,3,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,434,2,0,10,8,2,0,2,2,18,3,0,4,4,8
1099581,1,9099581,3,2,1,3,2,1,2,4,2,1,2,,2,,2,2,6,62000,435,2,0,15,11,2,2,2,1,28,4,3,7,1,11
1099610,1,9099610,3,4,1,2,1,1,2,7,4,1,2,,2,,2,2,6,62000,435,1,0,40,33,3,3,1,2,28,4,2,18,13,33
1099795,1,9099795,3,2,1,3,2,1,2,5,2,1,2,,2,,2,2,6,62000,439,2,0,15,10,1,3,2,2,30,1,2,8,0,10
1099875,1,9099875,3,3,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,435,2,0,10,8,2,0,1,2,32,4,2,4,2,8
1099900,1,9099900,3,2,2,3,2,1,2,6,1,,2,,2,,99,2,6,62000,442,2,0,13,7,1,3,2,2,35,4,0,6,1,6
1099979,1,9099979,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,435,2,0,7,5,2,0,2,2,38,4,3,1,1,5
1100000,1,9100000,3,3,1,3,2,1,2,3,1,,2,,2,,2,2,6,62000,441,2,0,13,10,2,1,2,2,36,3,6,2,2,10
1100122,1,9100122,3,2,2,3,2,1,2,3,2,0,2,,2,,1,2,6,62000,434,2,0,3,0,1,1,2,1,4,3,0,0,0,0
1100268,1,9100268,3,4,1,3,2,1,2,4,1,,2,,2,,2,2,6,62000,434,2,0,22,18,3,1,2,2,44,3,8,8,2,18
1100279,1,9100279,3,2,1,2,2,1,2,2,1,,2,,2,,99,2,6,62000,435,2,0,11,9,0,0,1,2,44,4,0,6,3,9
1100414,1,9100414,3,1,3,3,1,1,2,1,1,,2,,2,,2,2,6,62000,435,2,0,5,4,0,0,1,2,47,4,0,2,2,4
1100455,1,9100455,3,2,1,3,2,1,2,1,2,1,2,,2,,2,2,6,62000,435,2,0,5,4,1,0,2,2,48,4,0,4,0,4
1100556,1,9100556,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,434,2,0,6,4,2,0,2,1,49,3,4,0,0,4
1100631,1,9100631,3,2,1,3,2,1,2,5,2,1,2,,2,,2,2,6,62000,435,2,0,24,19,3,3,2,2,51,4,3,15,1,19
1100632,1,9100632,3,2,1,3,2,1,2,4,1,,2,,2,,2,2,6,62000,434,2,0,14,10,1,2,2,2,51,3,2,8,0,10
1100661,1,9100661,3,2,1,2,2,1,2,3,1,,2,,2,,2,2,6,62000,426,2,0,11,8,2,0,2,2,51,2,2,4,2,8
1100676,1,9100676,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,426,2,0,12,10,1,0,2,2,51,2,2,8,0,10
1100862,1,9100862,3,1,1,3,2,1,2,3,2,0,2,,2,,2,2,6,62000,435,2,0,9,6,1,0,2,2,53,4,0,6,0,6
1100956,1,9100956,3,1,1,3,1,1,2,2,1,,2,,2,,2,2,6,62000,436,2,0,8,6,1,0,2,2,54,5,2,2,2,6
1100997,1,9100997,3,2,1,3,2,1,2,2,2,0,2,,2,,1,2,6,62000,434,2,0,9,7,2,0,2,2,55,3,0,4,3,7
1101001,1,9101001,3,2,1,1,2,1,2,2,1,,2,,2,,2,2,6,62000,434,2,0,6,4,2,0,2,2,55,3,4,0,0,4
1101031,1,9101031,3,2,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,432,2,0,19,17,0,0,2,1,57,1,0,12,5,15
1101334,1,9101334,3,3,1,3,2,1,2,4,2,1,2,,2,,2,2,6,62000,439,2,0,12,8,2,1,2,2,60,1,2,4,2,8
1101440,1,9101440,3,3,1,1,2,1,2,2,1,,2,,2,,2,2,6,62000,441,2,0,6,4,2,0,2,1,60,3,4,0,0,4
1101523,1,9101523,3,2,1,3,2,1,2,2,2,1,2,,2,,1,2,6,62000,435,2,0,8,6,2,0,2,2,63,4,2,2,2,4
1101634,1,9101634,3,2,1,3,2,1,2,4,2,0,2,,2,,2,2,6,62000,439,2,0,29,25,1,2,2,2,66,1,1,19,5,23
1101707,1,9101707,3,2,3,2,1,1,2,2,1,,2,,2,,2,2,6,62000,439,2,0,13,11,2,1,2,2,67,1,3,5,3,11
1102706,1,9102706,3,1,3,3,2,1,2,1,1,,2,,2,,2,2,6,62000,435,2,0,5,4,1,0,2,2,9,4,2,2,0,4
1103250,2,9103250,3,2,1,2,2,1,2,3,2,1,2,,2,,2,2,6,62000,439,2,0,13,10,1,2,2,2,14,1,2,4,4,10
1103592,2,9103592,3,2,1,3,2,1,2,2,2,0,2,,2,,2,2,6,62000,441,2,0,12,10,1,0,2,2,48,3,4,4,2,10
1104791,1,9104791,3,1,3,3,1,1,2,1,1,,2,,2,,2,2,6,62000,441,1,0,5,4,1,0,2,2,1,3,2,2,0,2
1104810,1,9104810,3,1,1,3,2,1,2,2,1,,2,,2,,2,2,6,62000,442,2,0,2,0,1,0,2,2,1,4,0,0,0,0
1104839,1,9104839,3,0,3,2,2,1,2,1,1,,1,1,2,,2,2,6,62000,443,2,0,5,4,1,0,2,2,1,5,1,1,2,0
1104853,1,9104853,3,1,3,3,2,1,2,1,2,0,2,,2,,1,2,6,62000,442,2,0,6,5,0,0,2,2,1,4,0,2,3,0
1104885,1,9104885,3,2,2,2,2,1,2,3,5,0,2,,2,,2,2,6,62000,443,2,0,16,13,1,1,2,2,2,5,1,9,3,12
1104964,1,9104964,3,0,3,1,1,1,2,1,1,,2,,2,,5,2,6,62000,441,2,0,3,2,0,1,2,2,1,3,0,2,0,2
1104971,1,9104971,3,1,2,3,2,1,2,2,1,,2,,2,,2,2,6,62000,441,2,0,11,9,0,0,2,2,1,3,0,8,1,3
1104976,1,9104976,3,2,1,2,2,1,2,2,1,,2,,2,,2,2,6,62000,443,2,0,16,14,2,0,2,1,1,5,5,4,5,5
1104988,1,9104988,3,1,3,1,1,1,2,2,1,,2,,2,,2,2,6,62000,443,2,0,7,5,1,1,2,1,1,5,1,3,1,0
1105396,1,9105396,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,443,2,0,9,7,1,0,2,2,71,5,1,3,3,7
1105429,1,9105429,3,2,1,3,2,1,2,2,2,1,2,,2,,2,2,6,62000,443,2,0,8,6,2,0,2,2,71,5,0,4,2,6
1105697,1,9105697,3,2,1,3,2,1,2,4,3,1,1,1,2,,2,2,6,62000,442,2,0,20,16,3,2,2,2,13,4,6,10,0,12
1105752,1,9105752,3,1,3,2,1,1,2,1,1,,2,,2,,5,2,6,62000,443,2,0,4,3,1,0,2,2,15,5,0,1,2,3
