SAMPN,PERNO,GEND,AGE,LIC,RESP,RELAT,DISAB,DISTY1,DISTY2,DABLO,EDUC,LEVEL,S_LOC,SHOME,SDAY,SMODE1,SMODE2,SMODE3,SMOO,SCOST,SUNIT,EMPL,NOJOB,NMJOB,ETYPE,ETYPO,W1IND,W1INO,W1OCC,W1OCO,W1TIM,W1DAY,W1HOM,W1HMO,W1CPR,W1CPT,W1CPO,W1WKE,W1WKD1,W1WKD2,W1WKD3,W1WKD4,O_W1WKD,W1TYP,W1LOC,W1MOD1,W1MOD2,W1MOD3,W1MOO,W1NDV,W1CPK,W1CPU,W1EPK,W1PKL,W1PKLO,W1WLK,TRNST,VTRAN,TRNCT,TRNCU,SCHED,WSTIM,WETIM,SETIM,VSTIM,VSTMO,VETIM,VETMO,W2TY,W2TYO,W2TYP,W2LOC,W2IND,W2INO,W2OCC,W2OCO,W2DAY,W2HOM,W2HOO,W2ST,W2ET,HMALL,PNMPL,NTRIPS,DIARY,PROXY,HBW,HBO,NHB,MOTTRIP,NOMOTTRP,CPA,FIPS,REGION,DVRPC
1085675,5,2,7,,2,3,2,,,,1,3,15745,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,1,0,2,0,2,0,46,42017,1,1
1085675,6,1,72,1,2,4,2,,,,2,,,,,,,,,,,1,,2,98,,98,,98,,8,8,0,,2,,,0,,,,,,2,17542,98,,,,8,,,,,,,8,,,,8,9999,9999,8,,,,,,,,,,,,,,,,,,2,3,2,2,1,2,0,0,2,0,46,42017,1,1
1085679,1,2,45,1,1,1,2,,,,2,,,,,,,,,,,2,,2,3,,52,,2,,1,2,2,,,,,0,,,,,,1,9085679,,,,,1,,,,,,,,,,,2,900,1700,1,,,,,,,,,,,,,,,,,,2,5,4,2,0,0,4,0,4,0,48,42017,1,1
1085679,2,1,45,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,81,,2,,3,5,0,,2,,,0,,,,,,2,14746,21,,,,1,0.00,,2,1,,3,1,2,,,2,800,1830,1,,,,,,,,,,,,,,,,,,2,4,3,2,1,1,1,1,3,0,48,42017,1,1
1085679,3,1,17,1,2,3,2,,,,1,4,14569,2,5,21,,,,0.00,,2,,2,1,,72,,4,,1,8,0,,,,,2,1,2,3,4,,2,14747,21,,,,2,0.00,,2,1,,2,2,,,,2,1200,1600,1,,,,,,,,,,,,,,,,,,2,3,2,2,1,0,2,0,2,0,48,42017,1,1
1085679,4,1,14,,2,3,2,,,,1,4,14570,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,1,0,2,0,2,0,48,42017,1,1
1085679,5,1,9,,2,3,2,,,,1,3,17928,2,5,22,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,1,0,2,1,1,2,48,42017,1,1
1085692,1,1,45,1,1,1,2,,,,2,,,,,,,,,,,1,,2,2,,61,,2,,3,5,0,,1,1,,0,,,,,,2,21051,21,,,,2,0.00,,2,2,,1,2,,,,1,700,1515,1,,,,,,,,,,,,,,,,,,2,6,5,1,0,1,3,1,5,0,46,42017,1,1
1085692,2,2,39,1,2,2,2,,,,2,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,14,1,1,0,6,8,14,0,46,42017,1,1
1085692,3,1,16,1,2,3,2,,,,1,4,21000,2,5,42,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,4,0,4,0,46,42017,1,1
1085692,4,1,13,,2,3,2,,,,1,4,21001,2,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,8,1,1,0,6,2,8,0,46,42017,1,1
1085692,5,1,9,,2,3,2,,,,1,3,21002,2,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,6,1,1,0,4,2,6,0,46,42017,1,1
1085720,1,1,30,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,54,,3,,2,5,0,,2,,,0,,,,,,1,9085720,,,,,1,,,,,,,,,,,1,9999,9999,2,5,,5,,,,,,,,,,,,,,,2,3,2,2,0,0,2,0,2,0,46,42017,1,1
1085726,1,1,34,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,31,,11,,1,5,0,,2,,,1,1,,,,,2,14078,21,,,,2,0.00,,2,1,,0,2,,,,1,600,1600,1,,,,,,,,,,,,,,,,,,2,5,4,2,0,2,2,0,4,0,48,42017,1,1
1085726,2,2,32,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,52,,5,,3,5,0,,2,,,1,1,,,,,2,14079,21,,,,1,0.00,,2,1,,0,8,,,,2,830,1630,2,1,,5,,,,,,,,,,,,,,,2,7,6,2,1,0,2,4,6,0,48,42017,1,1
1085726,3,2,6,,2,3,2,,,,1,3,13972,2,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,6,2,1,0,2,4,6,0,48,42017,1,1
1085726,4,1,3,,2,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,48,42017,1,1
1085734,1,2,62,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,0,0,2,1,3,0,48,42017,1,1
1085734,2,1,62,1,2,2,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,1,0,2,1,3,0,48,42017,1,1
1085736,1,2,77,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,6,1,0,0,4,2,6,0,46,42017,1,1
1085737,1,2,82,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,0,0,4,0,4,0,48,42017,1,1
1085737,2,2,77,1,2,9,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,48,42017,1,1
1085739,1,2,65,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,7,1,0,0,6,1,7,0,46,42017,1,1
1085739,2,1,69,1,2,2,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,7,1,0,0,6,1,7,0,46,42017,1,1
1085740,1,1,74,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,0,0,2,2,4,0,46,42017,1,1
1085740,2,2,70,1,2,2,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,2,2,4,0,46,42017,1,1
1085745,1,1,67,1,2,2,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,46,42017,1,1
1085745,2,2,66,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,2,0,2,0,46,42017,1,1
1085757,1,1,50,1,2,2,2,,,,2,,,,,,,,,,,1,,1,1,,32,,11,,3,5,0,,2,,,1,1,2,,,,2,25456,21,,,,2,0.00,,2,1,,1,2,,,,2,800,1700,1,,,,,1,,2,25905,71,,4,,1,0,,800,1600,2,6,5,1,0,1,1,3,3,2,46,42017,1,1
1085757,2,2,47,1,1,1,2,,,,2,,,,,,,,,,,1,,1,1,,54,,2,,2,5,0,,2,,,0,,,,,,2,25457,21,,,,2,0.00,,2,1,,1,2,,,,2,830,1730,1,,,,,1,,2,25906,53,,5,,2,0,,900,1800,2,5,4,1,0,2,0,2,4,0,46,42017,1,1
1085757,3,2,18,1,2,3,2,,,,2,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,46,42017,1,1
1085760,1,1,33,1,1,1,2,,,,2,,,,,,,,,,,1,,2,3,,32,,10,,1,5,7,,2,,,2,1,3,,,,1,9085760,,,,,1,,,,,,,,,,,2,700,2000,1,,,,,,,,,,,,,,,,,,1,1,0,1,2,0,0,0,0,0,46,42017,1,1
1085760,2,2,32,1,2,2,2,,,,2,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,46,42017,1,1
1085760,3,2,3,,2,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,2,0,0,0,0,0,46,42017,1,1
1085760,4,1,0,,2,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,2,0,0,0,0,0,46,42017,1,1
1085771,1,2,39,1,1,1,2,,,,2,,,,,,,,,,,2,,2,1,,61,,5,,1,1,0,,,,,0,,,,,,2,21054,21,,,,2,0.00,,2,1,,0,2,,,,1,915,1300,1,,,,,,,,,,,,,,,,,,2,14,13,1,0,3,5,5,13,0,46,42017,1,1
1085771,2,1,39,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,44,,8,,3,5,5,,2,,,2,1,3,,,,9,99998,21,,,,1,0.00,,2,1,,0,2,,,,1,1300,2300,1,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,2,2,4,0,46,42017,1,1
1085771,3,2,7,,2,3,2,,,,1,3,21003,2,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,46,42017,1,1
1085771,4,2,4,,2,3,2,,,,1,2,21004,2,5,22,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,4,0,4,0,46,42017,1,1
1085774,1,1,51,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,54,,1,,3,5,0,,2,,,1,3,,,,,2,21374,21,,,,1,0.00,,2,2,,1,2,,,,1,730,1700,1,,,,,,,,,,,,,,,,,,2,4,3,1,0,1,1,1,3,0,46,42017,1,1
1085774,2,2,50,1,2,2,2,,,,2,,,,,,,,,,,1,,2,4,,54,,2,,3,5,0,,2,,,0,,,,,,2,21375,21,,,,2,0.00,,2,3,,1,2,,,,1,800,1600,1,,,,,,,,,,,,,,,,,,2,4,3,1,1,1,1,1,3,0,46,42017,1,1
1085776,1,1,50,1,2,2,2,,,,2,,,,,,,,,,,1,,2,4,,54,,5,,3,5,0,,2,,,0,,,,,,2,30774,21,,,,2,0.00,,2,1,,0,2,,,,2,830,1600,1,,,,,,,,,,,,,,,,,,2,5,4,2,2,0,2,2,4,0,46,42017,1,1
1085776,2,2,50,1,1,1,2,,,,2,,,,,,,,,,,1,,2,4,,42,,3,,3,5,0,,2,,,0,,,,,,2,14025,21,,,,2,0.00,,2,1,,0,2,,,,1,830,1600,1,,,,,,,,,,,,,,,,,,2,3,2,2,0,2,0,0,2,0,46,42017,1,1
1085777,1,2,48,1,1,1,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,8,1,0,0,6,2,8,0,48,42017,1,1
1085777,2,1,51,1,2,2,2,,,,2,,,,,,,,,,,1,,2,3,,23,,1,,3,5,0,,2,,,2,1,3,,,,2,19327,21,,,,1,0.00,,9,1,,1,2,,,,1,800,1900,2,5,,5,,,,,,,,,,,,,,,2,4,3,1,1,1,1,1,3,0,48,42017,1,1
1085777,3,1,16,2,2,3,2,,,,1,4,19231,2,5,42,,,,0.00,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,48,42017,1,1
1085777,4,2,12,,2,3,2,,,,1,4,19232,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,48,42017,1,1
1085778,1,2,58,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,52,,2,,1,5,0,,2,,,0,,,,,,2,19709,21,,,,2,0.00,,2,1,,2,2,,0.00,,2,800,1700,1,,,,,,,,,,,,,,,,,,2,4,3,1,0,1,1,1,3,0,46,42017,1,1
1085780,1,2,50,1,1,1,2,,,,2,,,,,,,,,,,2,,2,1,,56,,5,,2,3,0,,,,,0,,,,,,2,50006,21,,,,2,0.00,,2,1,,1,2,,,,2,900,1700,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,2,0,0,2,0,46,42017,1,1
1085783,1,2,26,1,1,1,2,,,,1,6,14620,2,1,21,,,,0.00,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,0,0,2,2,4,0,46,42017,1,1
1085783,2,1,27,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,44,,4,,2,3,0,,2,,,2,1,,,,,2,14829,21,,,,2,0.00,,2,1,,2,2,,,,2,900,1800,2,5,,5,,,,,,,,,,,,,,,2,5,4,1,1,0,2,2,4,0,46,42017,1,1
1085805,1,2,67,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,8,1,0,0,4,4,8,0,30,42091,1,1
1085812,1,1,74,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,11,1,0,0,8,3,11,0,46,42017,1,1
1085812,2,2,73,1,2,2,2,,,,2,,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,6,2,1,0,4,2,6,0,46,42017,1,1
1085820,1,1,43,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,51,,1,,3,5,0,,2,,,0,,,,,,2,14029,21,,,,2,0.00,,2,3,,3,2,,,,1,830,1700,1,,,,,,,,,,,,,,,,,,2,5,4,2,0,0,2,2,4,0,46,42017,1,1
1085820,2,2,5,,2,3,2,,,,1,2,16401,2,4,22,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,2,1,0,2,2,4,0,46,42017,1,1
1085824,1,1,61,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,62,,2,,2,5,0,,2,,,0,,,,,,2,15908,21,,,,1,0.00,,2,1,,3,2,,0.00,,2,800,1700,2,5,,5,,,,,,,,,,,,,,,2,7,6,1,0,1,1,4,6,0,30,42091,1,1
1085824,2,2,52,1,2,2,2,,,,2,,,,,,,,,,,1,,2,2,,62,,2,,3,5,0,,2,,,0,,,,,,2,15909,21,,,,2,0.00,,2,1,,3,2,,0.00,,1,900,1700,1,,,,,,,,,,,,,,,,,,2,3,2,1,1,2,0,0,2,0,30,42091,1,1
1085824,3,1,25,1,2,3,2,,,,1,6,15762,2,2,21,,,,0.00,,1,,2,1,,56,,8,,1,5,0,,2,,,0,,,,,,2,15910,21,,,,2,0.00,,2,1,,3,2,,0.00,,1,800,1700,1,,,,,,,,,,,,,,,,,,2,6,5,1,1,1,1,3,5,0,30,42091,1,1
1085827,1,1,71,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,8,9,0,0,4,4,8,0,30,42091,1,1
1085827,2,2,999,1,2,2,2,,,,2,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,9,0,0,2,1,3,0,30,42091,1,1
1085840,1,1,60,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,54,,10,,2,5,0,,2,,,1,1,,,,,2,13629,21,,,,2,0.00,,2,1,,1,2,,,,1,700,1530,1,,,,,,,,,,,,,,,,,,2,5,4,1,0,2,2,0,4,0,46,42017,1,1
1085844,1,2,43,1,1,1,2,,,,1,6,16313,2,1,21,,,,45.00,7,1,,1,4,,62,,3,,2,5,0,,2,,,0,,,,,,2,16359,21,,,,2,0.00,,1,1,,1,2,,,,2,700,1600,1,,,,,3,,1,9085844,62,,2,,1,0,,9999,9999,2,4,3,1,0,1,1,1,3,0,46,42017,1,1
1085844,2,1,48,1,2,2,2,,,,2,,,,,,,,,,,1,,2,98,,98,,98,,8,8,0,,8,,,0,,,,,,2,18517,98,,,,8,,,,,,,8,,,,8,8888,8888,8,,,,,,,,,,,,,,,,,,2,3,2,1,1,2,0,0,2,0,46,42017,1,1
1085847,1,2,52,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,56,,5,,2,5,0,,2,,,0,,,,,,2,13347,21,,,,2,0.00,,2,1,,5,2,,,,2,900,1730,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,2,0,0,2,0,46,42017,1,1
1085855,1,2,73,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,1,0,0,2,3,3,2,30,42091,1,1
1085861,1,1,49,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,23,,2,,2,5,0,,2,,,0,,,,,,2,27824,21,,,,2,0.00,,2,1,,2,2,,,,2,700,1500,1,,,,,,,,,,,,,,,,,,2,3,2,1,2,2,0,0,2,0,47,42017,1,1
1085861,2,2,43,1,1,1,2,,,,2,,,,,,,,,,,1,,2,3,,81,,1,,2,5,0,,2,,,1,1,2,,,,1,9085861,,,,,1,,,,,,,,,,,2,830,1730,1,,,,,,,,,,,,,,,,,,2,7,6,1,0,0,2,4,6,0,47,42017,1,1
1085871,1,1,45,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,32,,1,,3,5,0,,2,,,0,,,,,,2,16337,21,,,,2,0.00,,2,1,,1,2,,,,2,700,1800,1,,,,,,,,,,,,,,,,,,2,5,4,1,2,4,0,0,4,0,47,42017,1,1
1085871,2,2,43,1,1,1,2,,,,2,,,,,,,,,,,2,,2,1,,61,,2,,2,3,0,,,,,0,,,,,,2,16338,21,,,,2,0.00,,2,1,,1,2,,,,1,730,1500,1,,,,,,,,,,,,,,,,,,2,5,4,1,0,2,2,0,4,0,47,42017,1,1
1085871,3,1,999,2,2,3,2,,,,9,,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,2,0,2,0,2,0,47,42017,1,1
1085871,4,9,999,9,2,99,2,,,,9,,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,2,0,2,0,2,0,47,42017,1,1
1085875,1,1,49,1,1,1,2,,,,2,,,,,,,,,,,2,,2,3,,55,,1,,2,4,4,,,,,0,,,,,,1,9085875,,,,,2,,,,,,,,,,,2,900,500,1,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,46,42017,1,1
1085875,2,2,52,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,56,,3,,2,5,0,,2,,,0,,,,,,2,26484,21,,,,2,0.00,,2,1,,5,2,,,,2,800,1600,1,,,,,,,,,,,,,,,,,,2,3,2,1,1,2,0,0,2,0,46,42017,1,1
1085875,3,1,14,,2,3,2,,,,1,4,26466,2,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,46,42017,1,1
1085875,4,1,11,,2,3,2,,,,1,3,26467,2,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,46,42017,1,1
1085881,1,2,50,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,55,,2,,2,5,0,,2,,,0,,,,,,2,14144,21,,,,2,0.00,,2,1,,0,2,,,,1,900,1700,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,2,0,0,2,0,47,42017,1,1
1085881,2,1,23,1,2,3,2,,,,2,,,,,,,,,,,1,,2,1,,52,,2,,1,5,0,,2,,,0,,,,,,2,14145,21,,,,2,0.00,,1,1,,0,2,,,,1,900,1700,1,,,,,,,,,,,,,,,,,,2,3,2,1,1,2,0,0,2,0,47,42017,1,1
1085886,1,2,48,1,1,1,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,9,9,0,0,6,3,9,0,47,42017,1,1
1085892,1,1,53,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,0,0,2,2,4,0,49,42017,1,1
1085892,2,2,46,1,2,2,2,,,,2,,,,,,,,,,,1,,1,1,,52,,1,,3,5,1,,2,,,0,,,,,,2,27825,41,21,11,,2,22.00,2,2,1,,2,2,,150.00,3,2,800,1700,2,1,,5,,1,,2,30299,99,,99,,8,98,,9999,9999,2,7,6,1,1,0,2,4,6,0,49,42017,1,1
1085892,3,2,6,,2,3,2,,,,1,3,27818,2,5,42,22,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,2,0,2,0,49,42017,1,1
1085892,4,2,3,,2,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,2,2,4,0,49,42017,1,1
1085893,1,1,50,1,1,1,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,1,0,0,4,1,5,0,47,42017,1,1
1085893,2,2,49,1,2,2,2,,,,2,,,,,,,,,,,1,,1,1,,62,,2,,2,5,0,,2,,,0,,,,,,2,14833,21,,,,2,0.00,,2,3,,2,2,,,,2,800,1600,1,,,,,1,,2,14848,61,,2,,2,2,,1730,1900,2,3,2,1,1,2,0,0,2,0,47,42017,1,1
1085896,1,1,52,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,62,,5,,2,5,0,,2,,,0,,,,,,2,14446,21,,,,2,0.00,,2,1,,1,2,,,,1,800,1630,1,,,,,,,,,,,,,,,,,,2,4,3,1,0,1,1,1,3,0,46,42017,1,1
1085896,2,2,50,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,62,,2,,3,5,0,,2,,,0,,,,,,2,14447,21,,,,2,0.00,,2,1,,1,2,,,,1,730,1700,2,8,,5,,,,,,,,,,,,,,,2,3,2,2,0,2,0,0,2,0,46,42017,1,1
1085896,3,1,12,,2,3,2,,,,1,3,22595,2,5,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,2,0,2,0,2,0,46,42017,1,1
1085919,1,2,36,1,1,1,2,,,,1,6,16288,2,3,21,,,,0.00,,2,,2,1,,62,,2,,3,3,0,,,,,0,,,,,,2,16335,21,,,,2,0.00,,2,1,,1,2,,,,1,700,1500,1,,,,,,,,,,,,,,,,,,2,5,4,1,0,1,1,2,4,0,48,42017,1,1
1085919,2,1,37,1,2,2,2,,,,2,,,,,,,,,,,1,,2,3,,81,,12,,2,5,0,,2,,,0,,,,,,2,16336,22,,,,2,0.00,,8,1,,1,2,,,,1,1400,2000,2,5,,5,,,,,,,,,,,,,,,2,6,5,1,1,0,2,3,5,0,48,42017,1,1
1085919,3,2,14,,2,3,2,,,,1,4,16289,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,48,42017,1,1
1085919,4,2,11,,2,3,2,,,,1,4,16290,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,2,0,0,2,48,42017,1,1
1085919,5,2,10,,2,3,2,,,,1,3,16291,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,48,42017,1,1
1085919,6,1,8,,2,3,2,,,,1,3,16292,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,48,42017,1,1
1085919,7,2,42,2,2,4,2,,,,2,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,48,42017,1,1
1085920,1,1,47,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,55,,1,,3,5,0,,2,,,0,,,,,,2,18827,21,,,,2,0.00,,2,1,,1,2,,,,1,700,1630,2,4,,4,,,,,,,,,,,,,,,2,7,6,9,0,2,2,2,6,0,48,42017,1,1
1085920,2,2,41,1,2,2,2,,,,2,,,,,,,,,,,1,,1,4,,61,,2,,1,5,0,,2,,,0,,,,,,2,18828,21,,,,2,0.00,,2,1,,1,2,,,,1,800,1600,2,3,,4,,4,,1,9085920,61,,8,,1,0,,1700,1800,2,12,11,9,0,2,6,3,11,0,48,42017,1,1
